"gamedate","year","season","gametype","team1","r1_before","score1","score2","team2","r2_before","E1","delta"
"2000-05-21",2000,"春","東京六大学","明治",1544.0671481740394,14,1,"東大",1365.4519048330549,0.7150960802764236,14.142754470308644
"2000-05-21",2000,"春","東京六大学","法政",1557.5600577006933,16,2,"立教",1511.9402166797367,0.5587045746675475,21.997884243665855
"2000-05-22",2000,"春","東京六大学","東大",1351.3091503627463,2,1,"明治",1558.209902644348,0.254962172952722,26.715461876312396
"2000-05-22",2000,"春","東京六大学","立教",1489.942332436071,2,5,"法政",1579.557941944359,0.3855443817930184,-13.482705177922083
"2000-05-23",2000,"春","東京六大学","明治",1531.4944407680355,7,2,"東大",1378.0246122390588,0.6899506314572028,12.687542153295105
"2000-05-27",2000,"春","東京六大学","慶應",1477.094162970052,5,0,"早稲田",1543.8865096424238,0.4145002566707609,26.4600608926172
"2000-05-28",2000,"春","東京六大学","早稲田",1517.4264487498067,2,5,"慶應",1503.554223862669,0.5180291381226866,-20.10694299440549
"2000-09-09",2000,"秋","東京六大学","早稲田",1497.3195057554012,0,6,"立教",1476.4596272581489,0.5263583015236262,-24.412514245365674
"2000-09-09",2000,"秋","東京六大学","東大",1365.3370700857638,0,3,"法政",1593.0406471222811,0.24202280565081666,-6.306626370811996
"2000-09-10",2000,"秋","東京六大学","法政",1599.347273493093,15,0,"東大",1359.0304437149518,0.7709262217192988,11.41003670198953
"2000-09-10",2000,"秋","東京六大学","立教",1500.8721415035145,3,1,"早稲田",1472.9069915100356,0.5355494825078297,15.258459354445753
"2000-09-16",2000,"秋","東京六大学","明治",1544.1819829213305,3,1,"立教",1516.1306008579602,0.5358503528308537,15.243415838294554
"2000-09-16",2000,"秋","東京六大学","東大",1347.6204070129622,3,5,"慶應",1523.6611668570745,0.29132905346728416,-6.602386153201453
"2000-09-18",2000,"秋","東京六大学","慶應",1530.263553010276,5,0,"東大",1341.0180208597608,0.7235607331671601,11.007037067797242
"2000-09-18",2000,"秋","東京六大学","立教",1500.8871850196656,8,3,"明治",1559.425398759625,0.42515837059885137,25.92715519621268
"2000-09-19",2000,"秋","東京六大学","明治",1533.4982435634124,7,0,"立教",1526.8143402158782,0.5086602744425825,23.2929148321023
"2000-09-23",2000,"秋","東京六大学","慶應",1541.2705900780732,1,2,"法政",1610.7573101950827,0.4123386428924923,-10.080502668573105
"2000-09-23",2000,"秋","東京六大学","早稲田",1457.64853215559,9,4,"明治",1556.7911583955147,0.3746717070580059,28.451488373254954
"2000-09-24",2000,"秋","東京六大学","明治",1528.3396700222597,8,5,"早稲田",1486.1000205288449,0.5546554068527215,16.472715745635085
"2000-09-24",2000,"秋","東京六大学","法政",1620.837812863656,2,6,"慶應",1531.1900874095,0.6130242844791168,-26.56418673510143
"2000-09-25",2000,"秋","東京六大学","慶應",1557.7542741446014,7,5,"法政",1594.2736261285545,0.4530010035052797,19.385883304573255
"2000-09-25",2000,"秋","東京六大学","早稲田",1469.6273047832099,6,2,"明治",1544.8123857678947,0.4030303442841617,25.76145529693751
"2000-09-30",2000,"秋","東京六大学","早稲田",1495.3887600801474,17,1,"東大",1330.0109837919636,0.7018438235379078,14.879328885800808
"2000-09-30",2000,"秋","東京六大学","立教",1503.521425383776,0,1,"法政",1574.8877428239812,0.408183871096248,-9.872764078760891
"2000-10-01",2000,"秋","東京六大学","東大",1315.1316549061628,1,2,"早稲田",1510.2680889659482,0.26582647290668376,-2.7548941692826805
"2000-10-01",2000,"秋","東京六大学","法政",1584.760506902742,0,2,"立教",1493.6486613050151,0.6170001418699723,-22.885940573335862
"2000-10-02",2000,"秋","東京六大学","立教",1516.534601878351,2,6,"法政",1561.8745663294062,0.44065291518747235,-17.945618270519205
"2000-10-07",2000,"秋","東京六大学","慶應",1577.1401574491747,6,0,"立教",1498.5889836078318,0.6015542262663214,18.016887855868298
"2000-10-07",2000,"秋","東京六大学","東大",1312.3767607368802,0,5,"明治",1519.0509304709572,0.25284312191714525,-9.827229822012512
"2000-10-08",2000,"秋","東京六大学","明治",1528.8781602929696,6,3,"東大",1302.5495309148678,0.7672008017309577,5.845446001723276
"2000-10-08",2000,"秋","東京六大学","立教",1480.5720957519634,4,2,"慶應",1595.157045305043,0.35343843939273273,24.364011510200605
"2000-10-10",2000,"秋","東京六大学","慶應",1570.7930337948426,3,4,"立教",1504.936107262164,0.5863243781563111,-18.779789431764048
"2000-10-14",2000,"秋","東京六大学","慶應",1552.0132443630785,3,8,"明治",1534.723606294693,0.5229181177160653,-23.330979611958515
"2000-10-14",2000,"秋","東京六大学","早稲田",1513.0229831352308,0,2,"法政",1579.8201845999254,0.4128319569671141,-12.67753132819295
"2000-10-15",2000,"秋","東京六大学","明治",1558.0545859066515,2,2,"慶應",1528.6822647511199,0.5390561252909497,-1.9528062645474853
"2000-10-15",2000,"秋","東京六大学","法政",1592.4977159281184,2,4,"早稲田",1500.3454518070378,0.6197083136286854,-23.021349161271516
"2000-10-16",2000,"秋","東京六大学","慶應",1530.6350710156673,2,1,"明治",1556.101779642104,0.46597657163639167,16.16474194212891
"2000-10-16",2000,"秋","東京六大学","早稲田",1523.3668009683092,2,1,"法政",1569.476366766847,0.4389457166951047,17.51628468919326
"2000-10-17",2000,"秋","東京六大学","明治",1539.937037699975,2,3,"慶應",1546.7998129577963,0.49078121963963744,-14.002631505930363
"2000-10-21",2000,"秋","東京六大学","法政",1551.9600820776536,5,0,"明治",1525.9344061940446,0.5349686431629976,20.436641568005363
"2000-10-21",2000,"秋","東京六大学","立教",1523.715896693928,6,3,"東大",1296.7040849131445,0.7694513777144893,5.732917202546695
"2000-10-22",2000,"秋","東京六大学","明治",1505.4977646260393,3,4,"法政",1572.396723645659,0.41060185852505193,-9.993663450201089
"2000-10-22",2000,"秋","東京六大学","東大",1290.9711677105977,0,7,"立教",1529.4488138964748,0.21896369653181805,-9.674113380822332
"2000-10-28",2000,"秋","東京六大学","慶應",1560.8024444637267,3,1,"早稲田",1540.8830856575025,0.5266507289503247,15.703397032321003
"2000-10-30",2000,"秋","東京六大学","早稲田",1525.1796886251816,1,0,"慶應",1576.5058414960477,0.43142501275510353,17.892319886193317
"2000-10-31",2000,"秋","東京六大学","慶應",1558.6135216098544,2,1,"早稲田",1543.0720085113749,0.5209627729020834,13.415431878844325
"2001-04-14",2001,"春","東京六大学","明治",1495.5041011758383,2,3,"早稲田",1529.6565766325305,0.45833607780136865,-12.380374414016924
"2001-04-14",2001,"春","東京六大学","東大",1281.2970543297754,0,11,"慶應",1572.0289534886988,0.1980380678015821,-9.662209224796603
"2001-04-15",2001,"春","東京六大学","慶應",1581.6911627134955,3,0,"東大",1271.6348451049787,0.818324814018284,3.289245387356959
"2001-04-15",2001,"春","東京六大学","早稲田",1542.0369510465473,2,7,"明治",1483.1237267618214,0.5721301525255514,-25.791581352432825
"2001-04-16",2001,"春","東京六大学","明治",1508.9153081142542,5,6,"早稲田",1516.2453696941145,0.4908915466528437,-14.008147856590675
"2001-04-21",2001,"春","東京六大学","明治",1494.9071602576635,2,0,"立教",1539.122927277297,0.44554186327371004,19.758840316151737
"2001-04-21",2001,"春","東京六大学","東大",1268.3455997176218,2,11,"法政",1582.39038709586,0.17978062329271588,-8.432042896051307
"2001-04-22",2001,"春","東京六大学","法政",1590.8224299919113,9,2,"東大",1259.9135568215704,0.8338927624061637,7.0312904339232425
"2001-04-22",2001,"春","東京六大学","立教",1519.3640869611454,2,1,"明治",1514.6660005738152,0.5058546066889188,14.170840189502554
"2001-04-23",2001,"春","東京六大学","明治",1500.4951603843126,5,1,"立教",1533.534927150648,0.4586122022019202,22.982362401049578
"2001-04-28",2001,"春","東京六大学","法政",1597.8537204258346,2,1,"早稲田",1530.2535175507053,0.5829129756432873,10.317921741784131
"2001-04-28",2001,"春","東京六大学","立教",1510.5525647495983,4,0,"慶應",1584.9804081008524,0.40847901441840145,25.489021790225518
"2001-04-29",2001,"春","東京六大学","慶應",1559.491386310627,0,1,"立教",1536.0415865398238,0.5293508378538974,-15.931112416643362
"2001-04-29",2001,"春","東京六大学","早稲田",1519.935595808921,4,2,"法政",1608.1716421676188,0.3916637334739038,22.45274680614205
"2001-05-01",2001,"春","東京六大学","法政",1585.7188953614766,1,2,"早稲田",1542.3883426150633,0.5542451003503611,-17.17582554146655
"2001-05-05",2001,"春","東京六大学","慶應",1543.5602738939835,1,7,"明治",1523.4775227853622,0.5255324167339426,-24.371220005881494
"2001-05-05",2001,"春","東京六大学","早稲田",1559.5641681565298,10,2,"東大",1252.8822663876472,0.8224058055381029,8.034913623621687
"2001-05-06",2001,"春","東京六大学","明治",1547.8487427912437,4,0,"慶應",1519.189053888102,0.5366401482203678,19.0809651001272
"2001-05-06",2001,"春","東京六大学","東大",1244.8473527640256,4,6,"早稲田",1567.5990817801514,0.16452851724551942,-0.26235934211321643
"2001-05-12",2001,"春","東京六大学","明治",1566.929707891371,4,5,"法政",1568.54306982001,0.4979363503106969,-14.360388039483334
"2001-05-12",2001,"春","東京六大学","立教",1551.9726989564672,6,1,"東大",1244.5849934219123,0.8239938797947204,5.985379736419228
"2001-05-13",2001,"春","東京六大学","東大",1238.599613685493,2,14,"立教",1557.9580786928864,0.1658672200806964,-8.136576911733659
"2001-05-13",2001,"春","東京六大学","法政",1582.9034578594933,5,1,"明治",1552.5693198518877,0.5389644751108094,18.96474875560512
"2001-05-19",2001,"春","東京六大学","慶應",1500.1080887879748,4,2,"法政",1601.8682066150984,0.37288198855183885,23.391834052245297
"2001-05-19",2001,"春","東京六大学","立教",1566.0946556046201,5,2,"早稲田",1567.8614411222648,0.4977305481951673,19.318958678512796
"2001-05-20",2001,"春","東京六大学","早稲田",1548.5424824437519,2,4,"立教",1585.413614283133,0.45249496528894745,-14.660681744284618
"2001-05-20",2001,"春","東京六大学","法政",1578.4763725628532,3,1,"慶應",1523.49992284022,0.5701941454167215,13.526226209001162
"2001-05-21",2001,"春","東京六大学","慶應",1509.973696631219,3,4,"法政",1592.0025987718543,0.39549564675993504,-9.238352861945245
"2001-05-26",2001,"春","東京六大学","明治",1533.6045710962826,11,5,"東大",1230.4630367737593,0.8267895051916849,6.755123909600119
"2001-05-26",2001,"春","東京六大学","立教",1600.0742960274176,1,3,"法政",1601.2409516337996,0.4984856526658906,-16.960216113131775
"2001-05-28",2001,"春","東京六大学","東大",1223.7079128641592,0,10,"明治",1540.3596950058827,0.1621488295968892,-7.741597409426261
"2001-05-28",2001,"春","東京六大学","法政",1618.2011677469313,0,1,"立教",1583.1140799142859,0.5456694302483869,-16.747042036367837
"2001-05-29",2001,"春","東京六大学","立教",1599.8611219506538,0,2,"法政",1601.4541257105634,0.4979097736480664,-16.931422162240565
"2001-06-02",2001,"春","東京六大学","慶應",1500.7353437692736,0,9,"早稲田",1533.8818006994672,0.4569429737326094,-22.290160418045982
"2001-06-03",2001,"春","東京六大学","早稲田",1556.1719611175133,2,1,"慶應",1478.4451833512276,0.6003813912072731,9.44450096358484
"2001-09-08",2001,"秋","東京六大学","慶應",1469.0006823876427,6,3,"明治",1548.101292415309,0.40046096414788546,24.18243788087689
"2001-09-08",2001,"秋","東京六大学","東大",1215.966315454733,0,6,"法政",1618.385547872804,0.11721475372738623,-3.955336855553676
"2001-09-09",2001,"秋","東京六大学","明治",1523.918854534432,0,2,"慶應",1493.1831202685196,0.5393701169821474,-19.004439328944617
"2001-09-09",2001,"秋","東京六大学","法政",1622.3408847283577,11,0,"東大",1212.0109785991792,0.8883048833648471,5.345061666475143
"2001-09-15",2001,"秋","東京六大学","東大",1206.665916932704,0,14,"早稲田",1565.6164620810982,0.1403124551877561,-6.948735736431033
"2001-09-15",2001,"秋","東京六大学","立教",1582.9296997884132,3,4,"明治",1504.9144152054873,0.5988672139077266,-19.406931219334822
"2001-09-16",2001,"秋","東京六大学","早稲田",1572.5651978175292,3,2,"東大",1199.717181196273,0.8694188962623871,-4.007374289170862
"2001-09-16",2001,"秋","東京六大学","明治",1524.3213464248222,1,8,"立教",1563.5227685690784,0.4495244418795947,-21.202150648211166
"2001-09-17",2001,"秋","東京六大学","立教",1584.7249192172897,1,4,"明治",1503.119195776611,0.604482064107076,-24.42958929362496
"2001-09-22",2001,"秋","東京六大学","法政",1627.6859463948329,2,3,"慶應",1512.1875595974643,0.6445601153094943,-21.69157628942321
"2001-09-22",2001,"秋","東京六大学","立教",1560.2953299236647,3,2,"早稲田",1568.5578235283583,0.4893296878983275,14.99708612903212
"2001-09-23",2001,"秋","東京六大学","慶應",1533.8791358868875,5,1,"法政",1605.9943701054096,0.4076134622843758,25.5322993969268
"2001-09-23",2001,"秋","東京六大学","早稲田",1553.5607373993262,5,1,"立教",1575.2924160526968,0.4717983570685601,22.323054657717584
"2001-09-24",2001,"秋","東京六大学","立教",1552.9693613949792,0,1,"早稲田",1575.8837920570438,0.47010339745355356,-12.968740396626172
"2001-09-29",2001,"秋","東京六大学","東大",1203.724555485444,1,3,"慶應",1559.4114352838144,0.13830889177649947,1.0486219313377814
"2001-09-29",2001,"秋","東京六大学","法政",1580.4620707084828,1,1,"明治",1527.548785070236,0.5689743279770014,-3.4487163988500713
"2001-09-30",2001,"秋","東京六大学","慶應",1558.3628133524767,10,1,"東大",1204.7731774167817,0.8617089542480383,6.3575640190136005
"2001-09-30",2001,"秋","東京六大学","明治",1530.997501469086,5,0,"法政",1577.0133543096326,0.4396241411596614,25.203866668172175
"2001-10-02",2001,"秋","東京六大学","法政",1551.8094876414605,6,4,"明治",1556.2013681372582,0.4941818901136707,17.326838974153706
"2001-10-03",2001,"秋","東京六大学","明治",1538.8745291631044,1,4,"法政",1569.1363266156143,0.4598140100812016,-17.19618659233124
"2001-10-06",2001,"秋","東京六大学","明治",1521.678342570773,1,1,"早稲田",1588.85253245367,0.41189444289439464,4.405277855280268
"2001-10-06",2001,"秋","東京六大学","立教",1540.000620998353,4,2,"東大",1198.415613397768,0.855545346619102,-0.7413338511178591
"2001-10-07",2001,"秋","東京六大学","早稲田",1584.4472545983897,0,1,"明治",1526.0836204260534,0.5770866489654365,-18.317902972220317
"2001-10-07",2001,"秋","東京六大学","東大",1199.156947248886,6,2,"立教",1539.2592871472352,0.1442244836263064,38.70174832983027
"2001-10-08",2001,"秋","東京六大学","明治",1544.4015233982736,0,5,"早稲田",1566.1293516261694,0.4709799202176829,-20.734069737039395
"2001-10-09",2001,"秋","東京六大学","早稲田",1586.8634213632088,0,1,"明治",1523.6674536612343,0.584039060971055,-18.665523572501243
"2001-10-09",2001,"秋","東京六大学","立教",1500.557538817405,8,3,"東大",1237.8586955787162,0.7993858766148826,7.215779895411117
"2001-10-13",2001,"秋","東京六大学","法政",1586.3325132079456,5,1,"早稲田",1568.1978977907074,0.5241571709220674,19.70511396504222
"2001-10-13",2001,"秋","東京六大学","立教",1507.773318712816,1,7,"慶應",1564.7203773714903,0.42513499217858414,-19.35134877811357
"2001-10-14",2001,"秋","東京六大学","慶應",1584.0717261496038,6,1,"立教",1488.4219699347025,0.624594325780569,15.9553574371268
"2001-10-14",2001,"秋","東京六大学","早稲田",1548.4927838256651,1,4,"法政",1606.0376271729879,0.423564915878777,-15.38373188221001
"2001-10-20",2001,"秋","東京六大学","明治",1542.3329772337356,2,0,"東大",1230.642915683305,0.8407700336955893,-0.0025682049422270925
"2001-10-20",2001,"秋","東京六大学","法政",1621.4213590551979,3,5,"立教",1472.4666124975756,0.6901569006309428,-26.543778511384385
"2001-10-21",2001,"秋","東京六大学","東大",1230.6454838882473,3,7,"明治",1542.3304090287934,0.15830893869288976,-3.8284194457900766
"2001-10-21",2001,"秋","東京六大学","立教",1499.01039100896,1,3,"法政",1594.8775805438136,0.37346415807444977,-10.709141383559734
"2001-10-22",2001,"秋","東京六大学","法政",1605.5867219273732,5,0,"立教",1488.3012496254003,0.6536793578542563,14.501105833442429
"2001-10-27",2001,"秋","東京六大学","慶應",1600.0270835867307,2,1,"早稲田",1533.1090519434551,0.5884854210660472,10.039299470646135
"2001-10-29",2001,"秋","東京六大学","早稲田",1523.0697524728091,6,0,"慶應",1610.0663830573767,0.38534053894165515,28.827572222101605
"2001-10-30",2001,"秋","東京六大学","慶應",1581.238810835275,1,5,"早稲田",1551.8973246949108,0.5394422072079581,-22.885082871543496
"2002-04-13",2002,"春","東京六大学","早稲田",1574.7824075664544,1,0,"立教",1473.800143791958,0.6213000206103058,8.398569493433206
"2002-04-13",2002,"春","東京六大学","東大",1226.8170644424572,0,8,"慶應",1558.3537279637314,0.17055125473253152,-7.68276663715341
"2002-04-14",2002,"春","東京六大学","慶應",1566.036494600885,7,1,"東大",1219.1342978053037,0.8416506807030764,6.012065134030547
"2002-04-14",2002,"春","東京六大学","立教",1465.4015742985248,3,9,"早稲田",1583.1809770598875,0.35843502162138924,-16.016350250253826
"2002-04-20",2002,"春","東京六大学","東大",1213.1222326712732,0,2,"法政",1620.0878277608156,0.12197656617412643,1.8652382114564332
"2002-04-20",2002,"春","東京六大学","立教",1449.3852240482709,4,1,"明治",1546.1588284745835,0.3820934279247663,25.10081469203285
"2002-04-22",2002,"春","東京六大学","明治",1521.0580137825507,7,2,"立教",1474.4860387403037,0.5580096672861691,19.284590361846792
"2002-04-22",2002,"春","東京六大学","法政",1618.222589549359,19,1,"東大",1214.9874708827297,0.8779045849833321,6.09265426565046
"2002-04-23",2002,"春","東京六大学","立教",1455.201448378457,0,3,"明治",1540.3426041443975,0.39431013533577414,-13.920992855059872
"2002-04-27",2002,"春","東京六大学","慶應",1572.0485597349154,0,1,"明治",1554.2635969994574,0.5221436655301667,-15.570753800456828
"2002-04-27",2002,"春","東京六大学","早稲田",1599.1973273101414,0,0,"法政",1624.3152438150096,0.4687973832018288,1.5601308399085605
"2002-04-28",2002,"春","東京六大学","明治",1569.8343507999143,7,1,"慶應",1556.4778059344585,0.5167591110223426,22.256643618067233
"2002-04-28",2002,"春","東京六大学","法政",1622.755112975101,2,5,"早稲田",1600.75745815005,0.5275409783777112,-20.58253500715672
"2002-04-29",2002,"春","東京六大学","早稲田",1621.339993157207,3,4,"法政",1602.172577967944,0.5241763382049621,-15.6723874341966
"2002-04-30",2002,"春","東京六大学","法政",1617.8449654021408,4,1,"早稲田",1605.6676057230102,0.5154724908620077,18.431861545170776
"2002-05-04",2002,"春","東京六大学","慶應",1534.2211623163912,0,0,"立教",1441.280455523397,0.6149437203409904,-5.747186017049522
"2002-05-04",2002,"春","東京六大学","東大",1208.8948166170792,0,4,"早稲田",1587.2357441778395,0.13078279378018967,-2.4521122001550726
"2002-05-05",2002,"春","東京六大学","早稲田",1589.6878563779946,19,0,"東大",1206.442704416924,0.8735339406507602,6.3154010797581766
"2002-05-05",2002,"春","東京六大学","立教",1447.0276415404464,0,7,"慶應",1528.4739762993418,0.3981654285856881,-18.634199983515835
"2002-05-06",2002,"春","東京六大学","慶應",1547.1081762828576,2,3,"立教",1428.3934415569306,0.6470660849646577,-21.81687477218138
"2002-05-08",2002,"春","東京六大学","立教",1450.210316329112,5,3,"慶應",1525.2913015106762,0.40472678513006155,21.79959422333416
"2002-05-11",2002,"春","東京六大学","東大",1200.1273033371658,1,4,"明治",1592.0909944179816,0.12130014216556825,-0.27049319654957604
"2002-05-11",2002,"春","東京六大学","立教",1472.0099105524462,2,1,"法政",1636.2768269473115,0.29985235444476843,24.470952801710073
"2002-05-12",2002,"春","東京六大学","明治",1592.3614876145311,8,0,"東大",1199.8568101406163,0.880430393322117,5.133684234420982
"2002-05-12",2002,"春","東京六大学","法政",1611.8058741456014,1,3,"立教",1496.4808633541563,0.6453864537483558,-24.305256167255035
"2002-05-18",2002,"春","東京六大学","慶應",1503.491707287342,2,0,"法政",1587.5006179783463,0.39348171179633584,22.36184789002045
"2002-05-18",2002,"春","東京六大学","早稲田",1596.0032574577529,2,0,"明治",1597.4951718489522,0.49806479937495657,17.13269351108941
"2002-05-19",2002,"春","東京六大学","明治",1580.3624783378627,1,3,"早稲田",1613.1359509688423,0.45735470573889847,-14.903668766782168
"2002-05-19",2002,"春","東京六大学","法政",1565.1387700883258,0,2,"慶應",1525.8535551773625,0.5507118426162778,-19.571525610651136
"2002-05-25",2002,"春","東京六大学","明治",1565.4588095710806,0,2,"法政",1545.5672444776746,0.526038443218935,-18.337855640783996
"2002-05-25",2002,"春","東京六大学","東大",1194.7231259061953,1,9,"立教",1520.7861195214114,0.15693432532582866,-7.001920166818267
"2002-05-26",2002,"春","東京六大学","法政",1563.9051001184587,9,7,"明治",1547.1209539302965,0.5220883344766678,15.93151675600385
"2002-05-26",2002,"春","東京六大学","立教",1527.7880396882297,4,0,"東大",1187.721205739377,0.8536796197204178,3.2289915251246972
"2002-06-01",2002,"春","東京六大学","慶應",1545.4250807880137,0,3,"早稲田",1628.0396197356245,0.39392784258986147,-13.901878217764235
"2002-06-02",2002,"春","東京六大学","早稲田",1641.9414979533888,5,3,"慶應",1531.5232025702494,0.6408146924668296,9.995198856495758
"2002-09-14",2002,"秋","東京六大学","明治",1531.1894371742926,2,0,"慶應",1521.5280037137536,0.5122929846434547,16.421284247664502
"2002-09-14",2002,"秋","東京六大学","東大",1184.4922142142523,0,16,"早稲田",1651.9366968098846,0.08742328813037592,-4.342684469214992
"2002-09-15",2002,"秋","東京六大学","慶應",1505.106719466089,1,3,"明治",1547.6107214219571,0.44577031136755124,-14.324449048214808
"2002-09-15",2002,"秋","東京六大学","早稲田",1656.2793812790997,9,2,"東大",1180.1495297450372,0.9173012196847381,2.8608675699945243
"2002-09-21",2002,"秋","東京六大学","東大",1177.2886621750426,2,1,"立教",1531.0170312133544,0.14261463666504398,32.3328386906963
"2002-09-21",2002,"秋","東京六大学","法政",1579.8366168744626,1,2,"明治",1561.935170470172,0.5230035719381613,-15.613749120856557
"2002-09-22",2002,"秋","東京六大学","明治",1577.5489195910284,2,2,"法政",1564.2228677536061,0.5172323966412468,-0.861619832062338
"2002-09-22",2002,"秋","東京六大学","立教",1498.6841925226581,14,4,"東大",1209.6215008657389,0.8139106918831209,8.938621335425756
"2002-09-23",2002,"秋","東京六大学","東大",1200.6828795303131,2,1,"立教",1507.6228138580839,0.1712394675491018,30.901597146493405
"2002-09-23",2002,"秋","東京六大学","法政",1565.0844875856685,4,5,"明治",1576.687299758966,0.48490875944342965,-13.709008496119973
"2002-09-29",2002,"秋","東京六大学","慶應",1490.7822704178743,5,6,"立教",1476.7212167115904,0.5181949347321074,-15.373317260553865
"2002-09-29",2002,"秋","東京六大学","早稲田",1659.1402488490942,0,1,"法政",1551.3754790895484,0.6362361033095377,-21.27537568942538
"2002-09-30",2002,"秋","東京六大学","法政",1572.6508547789738,2,7,"早稲田",1637.8648731596688,0.41575792668898115,-17.972970060604307
"2002-10-02",2002,"秋","東京六大学","早稲田",1655.837843220273,1,2,"法政",1554.6778847183696,0.6296104368732811,-20.944092367612548
"2002-10-02",2002,"秋","東京六大学","立教",1492.0945339721443,2,0,"慶應",1475.4089531573204,0.521709764748734,15.95044524240054
"2002-10-05",2002,"秋","東京六大学","慶應",1459.45850791492,11,0,"東大",1231.5844766768066,0.7637543073786596,11.572590465784522
"2002-10-05",2002,"秋","東京六大学","早稲田",1634.8937508526606,7,0,"明治",1590.396308255086,0.5582959263621813,20.811132236122365
"2002-10-06",2002,"秋","東京六大学","明治",1569.5851760189637,2,6,"早稲田",1655.704883088783,0.38803704205052436,-15.314824613671806
"2002-10-06",2002,"秋","東京六大学","東大",1220.011886211022,1,4,"慶應",1471.0310983807044,0.2141221031236493,-4.9115912444536285
"2002-10-12",2002,"秋","東京六大学","東大",1215.1002949665685,1,11,"法政",1575.621977085982,0.13192550578059023,-6.230431218611312
"2002-10-12",2002,"秋","東京六大学","立教",1508.0449792145448,5,2,"明治",1554.2703514052919,0.4390576032546645,22.25260592553794
"2002-10-13",2002,"秋","東京六大学","明治",1532.017745479754,3,1,"立教",1530.2975851400827,0.5022894630124202,16.92146032921623
"2002-10-13",2002,"秋","東京六大学","法政",1581.8524083045934,5,0,"東大",1208.8698637479572,0.8764644516574995,3.36185114328027
"2002-10-14",2002,"秋","東京六大学","立教",1513.3761248108665,2,0,"明治",1548.9392058089702,0.45260574963839795,19.405645997917343
"2002-10-19",2002,"秋","東京六大学","慶應",1475.942689625158,3,4,"法政",1585.2142594478737,0.359445321753236,-7.435836611610293
"2002-10-19",2002,"秋","東京六大学","早稲田",1671.0197077024548,2,0,"立教",1532.781770808784,0.6763852671421342,8.21667012273053
"2002-10-20",2002,"秋","東京六大学","法政",1592.650096059484,6,2,"慶應",1468.5068530135477,0.6591388824507799,12.956028388606594
"2002-10-20",2002,"秋","東京六大学","立教",1524.5651006860535,5,6,"早稲田",1679.2363778251852,0.30399971423913724,-4.663556235905355
"2002-10-27",2002,"秋","東京六大学","東大",1205.5080126046769,5,7,"明治",1529.5335598110528,0.15198818650181406,0.36465719507205174
"2002-10-27",2002,"秋","東京六大学","法政",1605.6061244480907,2,9,"立教",1519.901544450148,0.6133686225234175,-29.394359680402303
"2002-10-28",2002,"秋","東京六大学","明治",1529.1689026159806,6,1,"東大",1205.872669799749,0.8485026808602855,4.759939683140973
"2002-10-28",2002,"秋","東京六大学","立教",1549.2959041305503,4,2,"法政",1576.2117647676885,0.4636958973760912,18.85113861103268
"2002-11-02",2002,"秋","東京六大学","慶應",1455.550824624941,2,4,"早稲田",1683.8999340610906,0.22853434461483813,-3.4626507105791515
"2002-11-03",2002,"秋","東京六大学","早稲田",1687.3625847716696,9,2,"慶應",1452.088173914362,0.7788276162787475,9.784547740294053
"2003-04-12",2003,"春","東京六大学","東大",1201.112730116608,0,10,"早稲田",1697.1471325119637,0.08540293343191986,-3.904302601177794
"2003-04-12",2003,"春","東京六大学","法政",1557.3606261566558,0,1,"慶應",1442.3036261740679,0.6353604523812926,-21.23159314301312
"2003-04-13",2003,"春","東京六大学","慶應",1463.5352193170809,5,3,"法政",1536.1290330136428,0.4125421510900849,21.408825925332994
"2003-04-13",2003,"春","東京六大学","早稲田",1701.0514351131415,18,0,"東大",1197.2084275154302,0.9191484135593947,4.030462836847332
"2003-04-19",2003,"春","東京六大学","明治",1533.9288422991217,7,2,"東大",1193.1779646785828,0.8388636371786133,5.241891867224579
"2003-04-19",2003,"春","東京六大学","法政",1514.7202070883097,9,5,"立教",1568.147042741583,0.4346308806366891,24.181428479311133
"2003-04-20",2003,"春","東京六大学","東大",1187.9360728113584,0,8,"明治",1539.1707341663462,0.15245788036192406,-6.778097918623037
"2003-04-20",2003,"春","東京六大学","立教",1543.9656142622719,11,4,"法政",1538.9016355676208,0.5062813467175106,23.411861218355902
"2003-04-21",2003,"春","東京六大学","法政",1515.489774349265,1,0,"立教",1567.3774754806277,0.4355021074699642,17.688465150450284
"2003-04-26",2003,"春","東京六大学","慶應",1484.944045242414,6,1,"明治",1545.9488320849691,0.42558717903529436,25.905714774390532
"2003-04-26",2003,"春","東京六大学","立教",1549.6890103301773,4,7,"早稲田",1705.0818979499888,0.3159021864141457,-10.000595408978448
"2003-04-27",2003,"春","東京六大学","早稲田",1715.0824933589672,5,2,"立教",1539.688414921199,0.7065607258482368,8.877449795859322
"2003-04-27",2003,"春","東京六大学","明治",1520.0431173105785,3,1,"慶應",1510.8497600168046,0.5113873792260027,16.4665645185371
"2003-04-28",2003,"春","東京六大学","慶應",1494.3831954982675,1,4,"明治",1536.5096818291156,0.44760002521920483,-16.585487349231403
"2003-05-03",2003,"春","東京六大学","早稲田",1723.9599431548265,16,3,"法政",1533.1782394997153,0.7232714884084429,13.733984063707677
"2003-05-03",2003,"春","東京六大学","東大",1181.1579748927354,0,1,"慶應",1477.797708149036,0.18764411846467485,1.1542235528177653
"2003-05-04",2003,"春","東京六大学","慶應",1476.6434845962183,5,0,"東大",1182.3121984455531,0.8123641627946702,6.566865586421739
