"date","team","rating","display_rating"
"2000-10-08","東大",1296.7040849131445,30.5
"2000-10-10","東大",1296.7040849131445,30.1
"2000-10-14","東大",1296.7040849131445,30.6
"2000-10-15","東大",1296.7040849131445,29.9
"2000-10-16","東大",1296.7040849131445,29.7
"2000-10-17","東大",1296.7040849131445,29.8
"2000-10-21","東大",1290.9711677105977,30.1
"2000-10-22","東大",1281.2970543297754,30.3
"2000-10-28","東大",1281.2970543297754,30.5
"2000-10-30","東大",1281.2970543297754,30.3
"2000-10-31","東大",1281.2970543297754,30.4
"2001-04-14","東大",1271.6348451049787,30.6
"2001-04-15","東大",1268.3455997176218,30.4
"2001-04-16","東大",1268.3455997176218,30.4
"2001-04-21","東大",1259.9135568215704,30.3
"2001-04-22","東大",1252.8822663876472,30.5
"2001-04-23","東大",1252.8822663876472,30.4
"2001-04-28","東大",1252.8822663876472,30.3
"2001-04-29","東大",1252.8822663876472,29.9
"2001-05-01","東大",1252.8822663876472,29.8
"2001-05-05","東大",1244.8473527640256,29.8
"2001-05-06","東大",1244.5849934219123,30
"2001-05-12","東大",1238.599613685493,30.1
"2001-05-13","東大",1230.4630367737593,30.3
"2001-05-19","東大",1230.4630367737593,29.9
"2001-05-20","東大",1230.4630367737593,30.3
"2001-05-21","東大",1230.4630367737593,30.5
"2001-05-26","東大",1223.7079128641592,30.5
"2001-05-28","東大",1215.966315454733,30.3
"2001-05-29","東大",1215.966315454733,30.4
"2001-06-02","東大",1215.966315454733,30.6
"2001-06-03","東大",1215.966315454733,30.8
"2001-09-08","東大",1212.0109785991792,30.6
"2001-09-09","東大",1206.665916932704,30.5
"2001-09-15","東大",1199.717181196273,30.3
"2001-09-16","東大",1203.724555485444,30.6
"2001-09-17","東大",1203.724555485444,30.3
"2001-09-22","東大",1203.724555485444,30
"2001-09-23","東大",1203.724555485444,29.8
"2001-09-24","東大",1203.724555485444,29.8
"2001-09-29","東大",1204.7731774167817,29.8
"2001-09-30","東大",1198.415613397768,29.7
"2001-10-02","東大",1198.415613397768,29.8
"2001-10-03","東大",1198.415613397768,29.9
"2001-10-06","東大",1199.156947248886,29.9
"2001-10-07","東大",1237.8586955787162,30.1
"2001-10-08","東大",1237.8586955787162,30.3
"2001-10-09","東大",1230.642915683305,30
"2001-10-13","東大",1230.642915683305,30.5
"2001-10-14","東大",1230.642915683305,31
"2001-10-20","東大",1230.6454838882473,30.4
"2001-10-21","東大",1226.8170644424572,30.6
"2001-10-22","東大",1226.8170644424572,31
"2001-10-27","東大",1226.8170644424572,31.1
"2001-10-29","東大",1226.8170644424572,30.8
"2001-10-30","東大",1226.8170644424572,30.8
"2002-04-13","東大",1219.1342978053037,30.9
"2002-04-14","東大",1213.1222326712732,31.2
"2002-04-20","東大",1214.9874708827297,30.9
"2002-04-22","東大",1208.8948166170792,31.1
"2002-04-23","東大",1208.8948166170792,31.3
"2002-04-27","東大",1208.8948166170792,31.3
"2002-04-28","東大",1208.8948166170792,31.4
"2002-04-29","東大",1208.8948166170792,31.4
"2002-04-30","東大",1208.8948166170792,31.5
"2002-05-04","東大",1206.442704416924,31.4
"2002-05-05","東大",1200.1273033371658,31.7
"2002-05-06","東大",1200.1273033371658,31.4
"2002-05-08","東大",1200.1273033371658,31.2
"2002-05-11","東大",1199.8568101406163,30.7
"2002-05-12","東大",1194.7231259061953,30.3
"2002-05-18","東大",1194.7231259061953,30.1
"2002-05-19","東大",1194.7231259061953,30.2
"2002-05-25","東大",1187.721205739377,30.1
"2002-05-26","東大",1184.4922142142523,30.1
"2002-06-01","東大",1184.4922142142523,30.4
"2002-06-02","東大",1184.4922142142523,30.5
"2002-09-14","東大",1180.1495297450372,30.6
"2002-09-15","東大",1177.2886621750426,30.8
"2002-09-21","東大",1209.6215008657389,31.2
"2002-09-22","東大",1200.6828795303131,31.1
"2002-09-23","東大",1231.5844766768066,31.8
"2002-09-29","東大",1231.5844766768066,31.5
"2002-09-30","東大",1231.5844766768066,31.8
"2002-10-02","東大",1231.5844766768066,31.6
"2002-10-05","東大",1220.011886211022,31.5
"2002-10-06","東大",1215.1002949665685,31.6
"2002-10-12","東大",1208.8698637479572,31.5
"2002-10-13","東大",1205.5080126046769,31.5
"2002-10-14","東大",1205.5080126046769,31.4
"2002-10-19","東大",1205.5080126046769,31.7
"2002-10-20","東大",1205.5080126046769,32.1
"2002-10-27","東大",1205.872669799749,31.9
"2002-10-28","東大",1201.112730116608,31.8
"2002-11-02","東大",1201.112730116608,31.9
"2002-11-03","東大",1201.112730116608,32.2
"2003-04-12","東大",1197.2084275154302,31.9
"2003-04-13","東大",1193.1779646785828,31.8
"2003-04-19","東大",1187.9360728113584,31.7
"2003-04-20","東大",1181.1579748927354,31.6
"2003-04-21","東大",1181.1579748927354,31.6
"2003-04-26","東大",1181.1579748927354,31.7
"2003-04-27","東大",1181.1579748927354,31.9
"2003-04-28","東大",1181.1579748927354,32
"2003-05-03","東大",1182.3121984455531,32.4
"2003-05-04","東大",1175.7453328591314,32.5
"2003-05-10","東大",1174.351891112317,32.5
"2003-05-11","東大",1169.2325816342848,32.6
"2003-05-17","東大",1169.2325816342848,32.8
"2003-05-18","東大",1169.2325816342848,32.3
"2003-05-20","東大",1169.2325816342848,32.4
"2003-05-24","東大",1160.716554022518,32.3
"2003-05-25","東大",1152.8236988333542,32.2
"2003-06-01","東大",1152.8236988333542,32.4
"2003-06-02","東大",1152.8236988333542,32.6
"2003-09-13","東大",1154.5417113286007,32.7
"2003-09-14","東大",1152.2280281959995,32.8
"2003-09-20","東大",1158.3353454549133,32.9
"2003-09-22","東大",1161.6810241583612,33
"2003-09-23","東大",1161.6810241583612,33
"2003-09-27","東大",1161.6810241583612,33.2
"2003-09-28","東大",1161.6810241583612,33.2
"2003-09-29","東大",1161.6810241583612,33.3
"2003-10-04","東大",1165.4341559896857,33.4
"2003-10-05","東大",1197.9536019162992,34.3
"2003-10-06","東大",1189.664294608041,34.1
"2003-10-11","東大",1187.4185361685886,34.3
"2003-10-12","東大",1182.4118303451166,34.3
"2003-10-18","東大",1182.4118303451166,34.4
"2003-10-19","東大",1182.4118303451166,34.5
"2003-10-20","東大",1182.4118303451166,34.5
"2003-10-25","東大",1174.2438527635502,34.4
"2003-10-26","東大",1164.7245885567775,34.2
"2003-11-01","東大",1164.7245885567775,34.4
"2003-11-02","東大",1164.7245885567775,34.3
"2004-04-10","東大",1172.8884057476757,34.3
"2004-04-11","東大",1209.8654939204578,34.5
"2004-04-12","東大",1210.5595800182816,34.7
"2004-04-17","東大",1206.9837500022804,34.5
"2004-04-18","東大",1201.8240552900336,34.4
"2004-04-24","東大",1201.8240552900336,34.3
"2004-04-25","東大",1201.8240552900336,34.6
"2004-04-26","東大",1201.8240552900336,34.7
"2004-05-01","東大",1194.2694893236749,34.1
"2004-05-02","東大",1188.8732445403518,33.1
"2004-05-03","東大",1188.8732445403518,33.3
"2004-05-04","東大",1188.8732445403518,32.7
"2004-05-08","東大",1177.7611249016861,32
"2004-05-11","東大",1206.599313765126,33
"2004-05-12","東大",1193.4222163084094,32.8
"2004-05-15","東大",1193.4222163084094,33.1
"2004-05-16","東大",1193.4222163084094,32.7
"2004-05-17","東大",1193.4222163084094,32.5
"2004-05-22","東大",1225.1378185241506,33.4
"2004-05-23","東大",1223.0210696145289,32.5
"2004-05-24","東大",1213.220720158824,32.6
"2004-05-29","東大",1213.220720158824,31.9
"2004-05-30","東大",1213.220720158824,31.5
"2004-09-11","東大",1247.8925809838481,30.9
"2004-09-12","東大",1244.2327836534812,31.2
"2004-09-13","東大",1248.569750422571,30.7
"2004-09-18","東大",1239.7590183581128,30.6
"2004-09-19","東大",1231.7025644821724,30.7
"2004-09-20","東大",1231.7025644821724,30.8
"2004-09-25","東大",1231.7025644821724,30.5
"2004-09-26","東大",1231.7025644821724,30.3
"2004-09-28","東大",1231.7025644821724,30.4
"2004-10-02","東大",1233.442522399633,30.4
"2004-10-06","東大",1228.0208504212958,30.6
"2004-10-10","東大",1257.48108835894,31.2
"2004-10-11","東大",1246.7168126732793,31
"2004-10-12","東大",1243.1076142270597,30.9
"2004-10-16","東大",1243.1076142270597,30.9
"2004-10-17","東大",1243.1076142270597,31.4
"2004-10-18","東大",1243.1076142270597,31.6
"2004-10-23","東大",1235.6931712960904,31.7
"2004-10-24","東大",1228.8408494151813,31.8
"2004-10-27","東大",1228.8408494151813,31
"2004-10-31","東大",1228.8408494151813,30.9
"2004-11-01","東大",1228.8408494151813,31
"2005-04-09","東大",1230.2115087533448,31.4
"2005-04-10","東大",1234.1722820606105,30.8
"2005-04-12","東大",1234.1722820606105,31
"2005-04-16","東大",1230.0694736975418,31.3
"2005-04-17","東大",1264.2797736757743,31.2
"2005-04-18","東大",1254.4273818612264,31.1
"2005-04-19","東大",1254.4273818612264,30.9
"2005-04-23","東大",1254.4273818612264,31.4
"2005-04-24","東大",1254.4273818612264,30.7
"2005-04-25","東大",1254.4273818612264,30.8
"2005-04-26","東大",1254.4273818612264,30.9
"2005-04-30","東大",1246.565875138115,31.2
"2005-05-01","東大",1247.1590094701987,31.4
"2005-05-07","東大",1246.8423767330814,31.2
"2005-05-08","東大",1237.359689213604,31
"2005-05-14","東大",1237.359689213604,30.2
"2005-05-15","東大",1237.359689213604,30.8
"2005-05-16","東大",1237.359689213604,31.4
"2005-05-21","東大",1238.4720357243773,31.5
"2005-05-22","東大",1229.8631525785577,31.3
"2005-05-23","東大",1229.8631525785577,31.4
"2005-05-28","東大",1229.8631525785577,31.4
"2005-05-29","東大",1229.8631525785577,31.4
"2005-05-31","東大",1229.8631525785577,31.4
"2005-09-10","東大",1263.5323398106516,30.6
"2005-09-11","東大",1263.5323398106516,30.2
"2005-09-12","東大",1258.6294557965248,30.2
"2005-09-13","東大",1251.3056752080124,30.3
"2005-09-17","東大",1245.549606448971,30.3
"2005-09-18","東大",1239.0481508587134,30.2
"2005-09-19","東大",1239.0481508587134,30.3
"2005-09-25","東大",1239.0481508587134,30.7
"2005-09-26","東大",1239.0481508587134,30.2
"2005-09-27","東大",1239.0481508587134,30.3
"2005-10-01","東大",1239.7970734338423,30.6
"2005-10-02","東大",1232.6575702335947,30.2
"2005-10-03","東大",1232.6575702335947,30.4
"2005-10-08","東大",1227.79881521196,30.4
"2005-10-11","東大",1224.194556153048,30.4
"2005-10-12","東大",1224.194556153048,30.4
"2005-10-15","東大",1224.194556153048,30.7
"2005-10-16","東大",1224.194556153048,31
"2005-10-22","東大",1225.0737222518806,31.1
"2005-10-23","東大",1223.350214512001,31.4
"2005-10-29","東大",1223.350214512001,31.6
"2005-10-30","東大",1223.350214512001,31.8
"2006-04-08","東大",1223.3193433421409,31.9
"2006-04-09","東大",1217.6145168975675,32.1
"2006-04-15","東大",1212.1929128948823,32.1
"2006-04-16","東大",1206.7995754100768,32.1
"2006-04-17","東大",1206.7995754100768,32.2
"2006-04-22","東大",1206.7995754100768,32
"2006-04-23","東大",1206.7995754100768,32.1
"2006-04-24","東大",1206.7995754100768,32
"2006-04-29","東大",1200.0477048780394,32.2
"2006-04-30","東大",1193.8212674457427,32.5
"2006-05-06","東大",1186.5260331307863,32.4
"2006-05-08","東大",1183.7757262573004,32.5
"2006-05-14","東大",1183.7757262573004,32.4
"2006-05-15","東大",1183.7757262573004,32.4
"2006-05-16","東大",1183.7757262573004,32.4
"2006-05-20","東大",1174.6252610770994,32.3
"2006-05-21","東大",1166.3760510410198,32.3
"2006-05-28","東大",1166.3760510410198,32.4
"2006-05-29","東大",1166.3760510410198,32.2
"2006-05-30","東大",1166.3760510410198,32.4
"2006-09-09","東大",1166.9485270920452,32.6
"2006-09-10","東大",1166.2883215696836,32.7
"2006-09-16","東大",1162.8581783439213,32.5
"2006-09-17","東大",1160.6337964634552,32.4
"2006-09-23","東大",1160.6337964634552,31.6
"2006-09-24","東大",1160.6337964634552,31.8
"2006-09-25","東大",1160.6337964634552,32
"2006-09-30","東大",1159.7480882797154,32.1
"2006-10-01","東大",1158.9583641592517,31.5
"2006-10-02","東大",1158.9583641592517,31.5
"2006-10-07","東大",1151.8213487934263,31.6
"2006-10-08","東大",1148.7447202373132,31.7
"2006-10-14","東大",1148.7447202373132,31.6
"2006-10-15","東大",1148.7447202373132,31.6
"2006-10-21","東大",1140.6206159438052,31.3
"2006-10-22","東大",1138.684249563812,31.3
"2006-10-28","東大",1138.684249563812,30.9
"2006-10-29","東大",1138.684249563812,31
"2006-10-30","東大",1138.684249563812,30.8
"2007-04-14","東大",1135.7447216761977,31
"2007-04-15","東大",1132.5015080535948,31.3
"2007-04-21","東大",1128.1722767101392,31.3
"2007-04-22","東大",1126.089920930647,31.4
"2007-04-28","東大",1126.089920930647,31.6
"2007-04-29","東大",1126.089920930647,31.7
"2007-04-30","東大",1126.089920930647,31.8
"2007-05-05","東大",1123.154378511143,31.8
"2007-05-07","東大",1118.7528027474964,31.7
"2007-05-12","東大",1114.5460356096855,31.9
"2007-05-13","東大",1134.7534647660168,32.2
"2007-05-14","東大",1133.1618425374863,32.2
"2007-05-19","東大",1133.1618425374863,32.3
"2007-05-20","東大",1133.1618425374863,32.5
"2007-05-26","東大",1123.358163522223,32.4
"2007-05-27","東大",1114.3220535770795,32.3
"2007-06-02","東大",1114.3220535770795,32.1
"2007-06-03","東大",1114.3220535770795,32.2
"2007-06-04","東大",1114.3220535770795,32.3
"2007-09-08","東大",1113.0297892763813,32
"2007-09-09","東大",1111.5207582070097,32.1
"2007-09-10","東大",1111.5207582070097,32.2
"2007-09-15","東大",1118.658731769638,32.2
"2007-09-16","東大",1115.6414230636603,32.2
"2007-09-22","東大",1115.6414230636603,31.8
"2007-09-23","東大",1115.6414230636603,31.2
"2007-09-24","東大",1115.6414230636603,31.4
"2007-09-25","東大",1115.6414230636603,31.7
"2007-09-29","東大",1118.209452039315,31.7
"2007-10-01","東大",1125.4835729043605,32
"2007-10-06","東大",1121.2215333697213,32
"2007-10-07","東大",1114.7081974209082,32
"2007-10-13","東大",1114.7081974209082,31.6
"2007-10-14","東大",1114.7081974209082,31.6
"2007-10-15","東大",1114.7081974209082,31.5
"2007-10-20","東大",1149.175443765105,32.1
"2007-10-21","東大",1144.8259447416165,32.1
"2007-10-22","東大",1137.0060609859622,32
"2007-10-28","東大",1137.0060609859622,31.8
"2007-10-29","東大",1137.0060609859622,31.8
"2007-10-30","東大",1137.0060609859622,32
"2008-04-12","東大",1134.1818176249367,31.8
"2008-04-13","東大",1131.2641399239938,31.9
"2008-04-14","東大",1131.2641399239938,32.1
"2008-04-19","東大",1127.3621598091768,31.9
"2008-04-20","東大",1124.4722361703703,31.8
"2008-04-26","東大",1124.4722361703703,31.8
"2008-04-27","東大",1124.4722361703703,32
"2008-04-28","東大",1124.4722361703703,32
"2008-05-04","東大",1124.9492277271072,32.2
"2008-05-05","東大",1120.0479709662986,32.4
"2008-05-11","東大",1116.109055504748,32.1
"2008-05-12","東大",1115.454744448095,32.2
"2008-05-13","東大",1115.454744448095,31.8
"2008-05-17","東大",1115.454744448095,31.8
"2008-05-18","東大",1115.454744448095,32
"2008-05-19","東大",1115.454744448095,31.9
"2008-05-21","東大",1115.454744448095,32
"2008-05-24","東大",1110.165904500508,32.1
"2008-05-26","東大",1113.9024474281132,31.9
"2008-05-27","東大",1113.9024474281132,32.1
"2008-05-31","東大",1113.9024474281132,32.2
"2008-06-01","東大",1113.9024474281132,32
"2008-06-02","東大",1113.9024474281132,32
"2008-09-13","東大",1121.672511859548,31.8
"2008-09-14","東大",1120.651653398356,31.7
"2008-09-20","東大",1118.0937458223318,31.6
"2008-09-21","東大",1118.0937458223318,31.7
"2008-09-23","東大",1117.5226543915091,31.7
"2008-09-27","東大",1117.5226543915091,31.7
"2008-09-28","東大",1117.5226543915091,31.6
"2008-10-04","東大",1153.0089610521752,32.1
"2008-10-05","東大",1148.7992614368975,32.3
"2008-10-06","東大",1146.3958427847317,32.2
"2008-10-11","東大",1141.5979416916587,31.6
"2008-10-12","東大",1133.372407442624,31.3
"2008-10-13","東大",1133.372407442624,31.5
"2008-10-15","東大",1133.372407442624,31.6
"2008-10-18","東大",1133.372407442624,31.8
"2008-10-19","東大",1133.372407442624,31.9
"2008-10-20","東大",1133.372407442624,32
"2008-10-25","東大",1152.4168664467982,31.9
"2008-10-26","東大",1146.2120430838352,31.9
"2008-10-27","東大",1179.06299264224,32.8
"2008-10-28","東大",1180.7436519643688,32.8
"2008-11-01","東大",1180.7436519643688,32.9
"2008-11-02","東大",1180.7436519643688,32.6
"2008-11-03","東大",1180.7436519643688,32.7
"2009-04-11","東大",1177.2939768777628,32.4
"2009-04-12","東大",1173.947499020788,32.6
"2009-04-13","東大",1173.947499020788,32.8
"2009-04-18","東大",1176.7991985969375,32.8
"2009-04-19","東大",1182.1768339452397,32.9
"2009-04-20","東大",1182.1768339452397,33.1
"2009-04-26","東大",1182.1768339452397,32.9
"2009-04-27","東大",1182.1768339452397,32.4
"2009-04-28","東大",1182.1768339452397,32
"2009-05-02","東大",1183.8398008555814,31.3
"2009-05-03","東大",1177.8893309472278,31.5
"2009-05-04","東大",1177.8893309472278,31.5
"2009-05-09","東大",1173.0315727179266,31.8
"2009-05-10","東大",1171.3163122358978,31.9
"2009-05-16","東大",1171.3163122358978,31.8
"2009-05-17","東大",1171.3163122358978,31.9
"2009-05-18","東大",1171.3163122358978,31.9
"2009-05-23","東大",1160.4540045680183,31.6
"2009-05-24","東大",1150.2483375202414,31.4
"2009-05-30","東大",1150.2483375202414,31.6
"2009-05-31","東大",1150.2483375202414,31.6
"2009-09-12","東大",1154.2112613892245,31.8
"2009-09-13","東大",1152.9387063683305,31.6
"2009-09-14","東大",1152.9387063683305,31.5
"2009-09-19","東大",1157.4382823623,31.2
"2009-09-20","東大",1154.2436617785042,31.3
"2009-09-21","東大",1154.2436617785042,31.4
"2009-09-26","東大",1154.2436617785042,31.2
"2009-09-27","東大",1154.2436617785042,31.3
"2009-10-03","東大",1148.4086836557515,31
"2009-10-04","東大",1145.7397916972864,31.1
"2009-10-05","東大",1145.7397916972864,31.2
"2009-10-10","東大",1140.850768646602,31.2
"2009-10-11","東大",1137.3576989930682,30.4
"2009-10-12","東大",1137.3576989930682,30.5
"2009-10-17","東大",1137.3576989930682,30.5
"2009-10-18","東大",1137.3576989930682,30.3
"2009-10-19","東大",1137.3576989930682,30.4
"2009-10-24","東大",1138.6966216034793,30.4
"2009-10-25","東大",1136.123075991151,30.4
"2009-10-27","東大",1136.123075991151,30.3
"2009-10-31","東大",1136.123075991151,30.2
"2009-11-01","東大",1136.123075991151,30.2
"2010-04-10","東大",1131.5404708880064,30.3
"2010-04-11","東大",1128.4328307025382,30.5
"2010-04-17","東大",1124.818352246045,30.6
"2010-04-18","東大",1122.9818740529795,30.8
"2010-04-24","東大",1122.9818740529795,31
"2010-04-25","東大",1122.9818740529795,31
"2010-04-26","東大",1122.9818740529795,31
"2010-05-01","東大",1125.934082811446,30.4
"2010-05-02","東大",1120.930652655409,30.1
"2010-05-08","東大",1119.604106380258,30.3
"2010-05-09","東大",1116.4216197829996,29.9
"2010-05-10","東大",1116.4216197829996,29.8
"2010-05-15","東大",1116.4216197829996,29.7
"2010-05-16","東大",1116.4216197829996,29.8
"2010-05-22","東大",1111.3659466730155,29.8
"2010-05-25","東大",1116.9873704833765,29.9
"2010-05-29","東大",1116.9873704833765,29.9
"2010-05-30","東大",1116.9873704833765,29.9
"2010-05-31","東大",1116.9873704833765,29.9
"2010-09-11","東大",1113.3281014199006,29.9
"2010-09-12","東大",1113.8971397905248,29.9
"2010-09-13","東大",1113.8971397905248,30
"2010-09-18","東大",1115.6547179139254,30
"2010-09-19","東大",1114.4310603498695,30
"2010-09-20","東大",1114.4310603498695,30.1
"2010-09-25","東大",1114.4310603498695,30.3
"2010-09-26","東大",1114.4310603498695,30.2
"2010-09-28","東大",1114.4310603498695,30.1
"2010-09-29","東大",1114.4310603498695,29.8
"2010-10-02","東大",1153.155864159309,29.7
"2010-10-03","東大",1151.24799275413,29.7
"2010-10-04","東大",1147.9369702080041,29.7
"2010-10-05","東大",1147.9369702080041,29.8
"2010-10-11","東大",1147.577583698989,29.8
"2010-10-12","東大",1142.7715341428998,29.8
"2010-10-13","東大",1142.7715341428998,29.8
"2010-10-16","東大",1142.7715341428998,30
"2010-10-17","東大",1142.7715341428998,30
"2010-10-18","東大",1142.7715341428998,30.1
"2010-10-23","東大",1138.4315706561713,30.2
"2010-10-24","東大",1134.6388628092643,30
"2010-10-25","東大",1134.6388628092643,30.1
"2010-10-31","東大",1134.6388628092643,30.1
"2010-11-01","東大",1134.6388628092643,30.2
"2010-11-03","東大",1134.6388628092643,30.1
"2011-04-09","東大",1133.9613359260393,30.1
"2011-04-10","東大",1154.312996912255,29.8
"2011-04-11","東大",1156.8195118147264,29.9
"2011-04-12","東大",1156.8195118147264,30.1
"2011-04-16","東大",1153.1452865043227,30.1
"2011-04-17","東大",1153.1452865043227,30.2
"2011-04-18","東大",1149.1010810045188,30
"2011-04-19","東大",1149.1010810045188,29.9
"2011-04-24","東大",1149.1010810045188,29.9
"2011-04-25","東大",1149.1010810045188,30.2
"2011-04-30","東大",1149.3749025514799,30.2
"2011-05-01","東大",1147.5198296977806,30.2
"2011-05-02","東大",1147.5198296977806,30.2
"2011-05-07","東大",1150.4658025296003,30.3
"2011-05-08","東大",1149.4700209371351,30.3
"2011-05-09","東大",1149.4700209371351,30.4
"2011-05-14","東大",1149.4700209371351,30.3
"2011-05-15","東大",1149.4700209371351,30.3
"2011-05-16","東大",1149.4700209371351,30.4
"2011-05-17","東大",1149.4700209371351,30.6
"2011-05-21","東大",1145.6210747360572,30.7
"2011-05-22","東大",1143.962143008815,30.6
"2011-05-23","東大",1143.962143008815,30.6
"2011-05-28","東大",1143.962143008815,30.8
"2011-05-30","東大",1143.962143008815,30.9
"2011-09-10","東大",1146.552441970891,31
"2011-09-11","東大",1146.1390247565193,30.8
"2011-09-12","東大",1146.1390247565193,31
"2011-09-17","東大",1145.5638250695974,30.9
"2011-09-18","東大",1148.951322013602,31
"2011-09-19","東大",1148.951322013602,31
"2011-09-24","東大",1148.951322013602,30.7
"2011-09-25","東大",1148.951322013602,30.3
"2011-09-26","東大",1148.951322013602,30.2
"2011-10-01","東大",1152.9141793206054,30.3
"2011-10-02","東大",1146.1651635220448,30.1
"2011-10-03","東大",1146.1651635220448,30
"2011-10-08","東大",1152.320842361513,30.1
"2011-10-09","東大",1158.2622660746572,30.4
"2011-10-15","東大",1158.2622660746572,30.3
"2011-10-16","東大",1158.2622660746572,30.3
"2011-10-17","東大",1158.2622660746572,30.2
"2011-10-23","東大",1155.4115850430019,30.1
"2011-10-24","東大",1155.942852768457,30.2
"2011-10-29","東大",1155.942852768457,30.1
"2011-10-30","東大",1155.942852768457,30.1
"2012-04-15","東大",1151.6593393572937,30.1
"2012-04-16","東大",1150.2017430161848,30.2
"2012-04-17","東大",1150.2017430161848,30.3
"2012-04-21","東大",1144.0625691031494,30.3
"2012-04-22","東大",1139.0745855368364,30.3
"2012-04-28","東大",1139.0745855368364,30.1
"2012-04-29","東大",1139.0745855368364,30
"2012-05-05","東大",1134.2337372703944,30
"2012-05-06","東大",1129.4191559377098,30
"2012-05-07","東大",1129.4191559377098,30
"2012-05-08","東大",1129.4191559377098,30
"2012-05-12","東大",1133.4296226205174,30.1
"2012-05-13","東大",1132.5452636464292,30.3
"2012-05-19","東大",1132.5452636464292,30.2
"2012-05-20","東大",1132.5452636464292,30.3
"2012-05-21","東大",1132.5452636464292,30.2
"2012-05-23","東大",1132.5452636464292,30.2
"2012-05-26","東大",1137.8659184281657,30.1
"2012-05-27","東大",1132.6887868570022,30.2
"2012-05-28","東大",1132.6887868570022,30.4
"2012-06-02","東大",1132.6887868570022,30.1
"2012-06-03","東大",1132.6887868570022,30.3
"2012-06-04","東大",1132.6887868570022,30.1
"2012-09-08","東大",1131.4058924590415,30.1
"2012-09-09","東大",1128.265457774889,30.2
"2012-09-15","東大",1124.25713887465,29.9
"2012-09-16","東大",1120.504295655627,30.1
"2012-09-17","東大",1120.504295655627,30.2
"2012-09-22","東大",1120.504295655627,30.2
"2012-09-24","東大",1120.504295655627,30.2
"2012-09-25","東大",1120.504295655627,30.3
"2012-09-29","東大",1140.4407250000545,30.6
"2012-09-30","東大",1142.38822139604,30.8
"2012-10-01","東大",1136.562812863351,30.7
"2012-10-06","東大",1134.174491448286,30.8
"2012-10-07","東大",1131.1227604805426,31
"2012-10-13","東大",1131.1227604805426,30.7
"2012-10-14","東大",1131.1227604805426,30.8
"2012-10-15","東大",1131.1227604805426,30.8
"2012-10-16","東大",1131.1227604805426,30.7
"2012-10-20","東大",1129.4144785031085,30.6
"2012-10-21","東大",1130.0420534555333,30.7
"2012-10-27","東大",1130.0420534555333,30.9
"2012-10-28","東大",1130.0420534555333,31
"2013-04-13","東大",1126.408775300136,30.8
"2013-04-14","東大",1124.3384630399974,30.9
"2013-04-15","東大",1124.3384630399974,30.9
"2013-04-20","東大",1122.8412478021264,31
"2013-04-21","東大",1125.3504245059994,30.8
"2013-04-22","東大",1125.3504245059994,30.9
"2013-04-27","東大",1125.3504245059994,31.2
"2013-04-28","東大",1125.3504245059994,31.3
"2013-04-29","東大",1125.3504245059994,31.1
"2013-04-30","東大",1125.3504245059994,31
"2013-05-04","東大",1118.9648877271368,31.2
"2013-05-05","東大",1123.0108250077815,31.3
"2013-05-12","東大",1119.6387678472165,31
"2013-05-13","東大",1124.0377211711295,30.8
"2013-05-18","東大",1124.0377211711295,30.8
"2013-05-19","東大",1124.0377211711295,31.1
"2013-05-21","東大",1124.0377211711295,31.2
"2013-05-25","東大",1120.9189271388343,31.3
"2013-05-26","東大",1115.2435577570648,31.2
"2013-05-27","東大",1115.2435577570648,31
"2013-05-28","東大",1115.2435577570648,30.9
"2013-06-01","東大",1115.2435577570648,31.1
"2013-06-02","東大",1115.2435577570648,31.2
"2013-09-14","東大",1115.025690240397,31.4
"2013-09-17","東大",1112.0789960622528,31.2
"2013-09-18","東大",1112.0789960622528,31.1
"2013-09-21","東大",1110.5381390408882,30.8
"2013-09-22","東大",1107.152323959396,30.5
"2013-09-28","東大",1107.152323959396,30.5
"2013-09-29","東大",1107.152323959396,30.6
"2013-09-30","東大",1107.152323959396,30.2
"2013-10-01","東大",1107.152323959396,30.1
"2013-10-06","東大",1112.5936617378727,29.9
"2013-10-07","東大",1110.1060433926473,30
"2013-10-08","東大",1110.1060433926473,29.9
"2013-10-12","東大",1106.6689186461513,29.9
"2013-10-13","東大",1106.6617078015272,29.9
"2013-10-14","東大",1106.6617078015272,29.9
"2013-10-19","東大",1106.6617078015272,30
"2013-10-21","東大",1106.6617078015272,30.1
"2013-10-22","東大",1106.6617078015272,30.2
"2013-10-27","東大",1108.7418029356556,30.3
"2013-10-28","東大",1110.7868894253993,30.4
"2013-11-02","東大",1110.7868894253993,30.5
"2013-11-03","東大",1110.7868894253993,30.7
"2014-04-12","東大",1108.9149054593145,30.7
"2014-04-13","東大",1106.257361281576,30.8
"2014-04-19","東大",1100.1088180510367,30.7
"2014-04-20","東大",1093.3898911126146,30.6
"2014-04-26","東大",1093.3898911126146,30.3
"2014-04-27","東大",1093.3898911126146,30.1
"2014-04-28","東大",1093.3898911126146,29.9
"2014-05-03","東大",1090.2986555392222,29.9
"2014-05-04","東大",1087.190181569892,29.9
"2014-05-05","東大",1087.190181569892,30
"2014-05-10","東大",1083.898737892796,29.9
"2014-05-11","東大",1079.693463438671,30
"2014-05-17","東大",1079.693463438671,30
"2014-05-18","東大",1079.693463438671,30
"2014-05-19","東大",1079.693463438671,30
"2014-05-24","東大",1077.0038094115607,30.1
"2014-05-25","東大",1074.4873244570438,29.9
"2014-05-26","東大",1074.4873244570438,30
