"gamedate","gametype","team1","score1","score2","team2"
"2004-04-13","東都2部","専修大学",0,3,"東京農業大学"
"2004-04-14","東都1部","中央大学",6,7,"日本大学"
"2004-04-14","東都1部","亜細亜大学",2,7,"東洋大学"
"2004-04-14","東都2部","立正大学",1,3,"国士舘大学"
"2004-04-17","東都3部","大正大学",17,2,"芝浦工業大学"
"2004-04-17","東都3部","順天堂大学",6,2,"成蹊大学"
"2004-04-17","東都4部","学習院大学",13,4,"一橋大学"
"2004-04-18","東都3部","成蹊大学",0,4,"順天堂大学"
"2004-04-18","東都3部","芝浦工業大学",2,7,"大正大学"
"2004-04-18","東都4部","一橋大学",10,4,"学習院大学"
"2004-04-19","東都2部","國學院大學",4,2,"東京農業大学"
"2004-04-19","東都2部","立正大学",9,3,"拓殖大学"
"2004-04-20","東都1部","日本大学",6,2,"駒澤大学"
"2004-04-20","東都1部","青山学院大学",3,4,"東洋大学"
"2004-04-20","東都2部","拓殖大学",2,4,"立正大学"
"2004-04-20","東都2部","東京農業大学",1,0,"國學院大學"
"2004-04-21","東都1部","東洋大学",2,4,"青山学院大学"
"2004-04-21","東都1部","駒澤大学",2,5,"日本大学"
"2004-04-21","東都2部","國學院大學",5,4,"東京農業大学"
"2004-04-22","東都1部","青山学院大学",4,5,"東洋大学"
"2004-04-22","東都3部","大正大学",12,2,"東京科学大学"
"2004-04-23","東都3部","東京科学大学",0,7,"大正大学"
"2004-04-24","東都3部","成蹊大学",2,3,"上智大学"
"2004-04-24","東都4部","学習院大学",5,1,"一橋大学"
"2004-04-25","東都3部","上智大学",5,2,"成蹊大学"
"2004-04-26","東都2部","國學院大學",0,4,"専修大学"
"2004-04-26","東都2部","拓殖大学",3,7,"国士舘大学"
"2004-04-28","東都1部","青山学院大学",1,4,"亜細亜大学"
"2004-04-28","東都1部","駒澤大学",5,6,"中央大学"
"2004-04-28","東都2部","国士舘大学",5,3,"拓殖大学"
"2004-04-28","東都2部","専修大学",8,4,"國學院大學"
"2004-04-29","東都1部","中央大学",2,3,"駒澤大学"
"2004-04-29","東都1部","亜細亜大学",0,8,"青山学院大学"
"2004-04-30","東都1部","青山学院大学",1,2,"亜細亜大学"
"2004-04-30","東都1部","駒澤大学",1,2,"中央大学"
"2004-05-01","東都3部","芝浦工業大学",14,2,"上智大学"
"2004-05-01","東都3部","順天堂大学",9,2,"東京科学大学"
"2004-05-01","東都4部","東京都市大学",1,10,"学習院大学"
"2004-05-02","東都3部","上智大学",6,7,"芝浦工業大学"
"2004-05-02","東都3部","東京科学大学",0,3,"順天堂大学"
"2004-05-02","東都4部","学習院大学",4,1,"東京都市大学"
"2004-05-03","東都2部","東京農業大学",2,4,"国士舘大学"
"2004-05-03","東都2部","立正大学",3,3,"専修大学"
"2004-05-04","東都2部","国士舘大学",3,10,"東京農業大学"
"2004-05-04","東都2部","立正大学",1,5,"専修大学"
"2004-05-06","東都1部","日本大学",1,0,"亜細亜大学"
"2004-05-06","東都1部","東洋大学",2,3,"中央大学"
"2004-05-06","東都2部","専修大学",0,1,"立正大学"
"2004-05-06","東都2部","東京農業大学",10,0,"国士舘大学"
"2004-05-07","東都1部","中央大学",4,1,"東洋大学"
"2004-05-07","東都1部","亜細亜大学",1,2,"日本大学"
"2004-05-07","東都2部","立正大学",0,1,"専修大学"
"2004-05-08","東都3部","大正大学",13,1,"成蹊大学"
"2004-05-08","東都3部","順天堂大学",9,1,"芝浦工業大学"
"2004-05-08","東都4部","一橋大学",10,19,"東京都市大学"
"2004-05-09","東都3部","成蹊大学",2,10,"大正大学"
"2004-05-09","東都3部","芝浦工業大学",9,10,"順天堂大学"
"2004-05-09","東都4部","東京都市大学",1,2,"一橋大学"
"2004-05-11","東都2部","國學院大學",9,1,"拓殖大学"
"2004-05-11","東都2部","立正大学",0,2,"東京農業大学"
"2004-05-12","東都2部","拓殖大学",1,7,"國學院大學"
"2004-05-12","東都2部","東京農業大学",4,6,"立正大学"
"2004-05-12","東都4部","一橋大学",3,2,"東京都市大学"
"2004-05-13","東都1部","日本大学",1,0,"東洋大学"
"2004-05-13","東都1部","青山学院大学",13,0,"駒澤大学"
"2004-05-13","東都2部","立正大学",5,1,"東京農業大学"
"2004-05-14","東都1部","東洋大学",0,1,"日本大学"
"2004-05-14","東都1部","駒澤大学",0,3,"青山学院大学"
"2004-05-15","東都3部","上智大学",3,2,"東京科学大学"
"2004-05-15","東都3部","成蹊大学",6,12,"芝浦工業大学"
"2004-05-15","東都4部","一橋大学",1,3,"学習院大学"
"2004-05-16","東都4部","学習院大学",22,6,"一橋大学"
"2004-05-17","東都2部","国士舘大学",2,9,"専修大学"
"2004-05-17","東都2部","拓殖大学",1,6,"東京農業大学"
"2004-05-18","東都1部","中央大学",16,2,"亜細亜大学"
"2004-05-18","東都1部","駒澤大学",0,5,"東洋大学"
"2004-05-18","東都2部","専修大学",8,3,"国士舘大学"
"2004-05-19","東都1部","亜細亜大学",3,7,"中央大学"
"2004-05-19","東都1部","東洋大学",0,6,"駒澤大学"
"2004-05-21","東都1部","駒澤大学",3,4,"東洋大学"
"2004-05-22","東都1部","大正大学",11,10,"順天堂大学"
"2004-05-22","東都3部","大正大学",11,10,"順天堂大学"
"2004-05-22","東都3部","東京科学大学",0,1,"上智大学"
"2004-05-22","東都3部","芝浦工業大学",2,6,"成蹊大学"
"2004-05-23","東都3部","成蹊大学",9,3,"芝浦工業大学"
"2004-05-23","東都3部","順天堂大学",1,6,"大正大学"
"2004-05-24","東都2部","國學院大學",6,4,"立正大学"
"2004-05-25","東都1部","青山学院大学",0,2,"日本大学"
"2004-05-25","東都2部","立正大学",10,0,"國學院大學"
"2004-05-26","東都1部","日本大学",3,1,"青山学院大学"
"2004-05-26","東都2部","國學院大學",3,2,"立正大学"
"2004-06-07","東都入替戦","日本大学",2,3,"専修大学"
"2004-06-08","東都入替戦","専修大学",0,3,"日本大学"
"2004-06-09","東都入替戦","日本大学",2,1,"専修大学"
"2004-06-10","東都入替戦","学習院大学",1,4,"東京科学大学"
"2004-06-10","東都入替戦","順天堂大学",6,3,"東京農業大学"
"2004-06-11","東都入替戦","東京農業大学",10,0,"順天堂大学"
"2004-06-11","東都入替戦","東京科学大学",4,1,"学習院大学"
"2004-06-13","東都入替戦","順天堂大学",4,6,"東京農業大学"
"2004-09-02","東都3部","大正大学",0,1,"東京科学大学"
"2004-09-02","東都3部","芝浦工業大学",5,6,"学習院大学"
"2004-09-03","東都3部","学習院大学",3,2,"芝浦工業大学"
"2004-09-03","東都3部","東京科学大学",0,11,"大正大学"
"2004-09-03","東都4部","成蹊大学",9,5,"東京都市大学"
"2004-09-04","東都1部","日本大学",3,1,"青山学院大学"
"2004-09-04","東都1部","東洋大学",0,1,"駒澤大学"
"2004-09-06","東都1部","青山学院大学",3,4,"日本大学"
"2004-09-06","東都1部","駒澤大学",8,5,"東洋大学"
"2004-09-06","東都2部","専修大学",8,1,"国士舘大学"
"2004-09-06","東都2部","東京農業大学",8,0,"拓殖大学"
"2004-09-06","東都4部","東京都市大学",5,2,"成蹊大学"
"2004-09-07","東都2部","国士舘大学",4,8,"専修大学"
"2004-09-07","東都2部","拓殖大学",4,13,"東京農業大学"
"2004-09-11","東都3部","上智大学",1,2,"学習院大学"
"2004-09-11","東都3部","順天堂大学",4,1,"東京科学大学"
"2004-09-11","東都4部","一橋大学",8,0,"東京都市大学"
"2004-09-12","東都3部","学習院大学",13,4,"上智大学"
"2004-09-12","東都3部","東京科学大学",2,4,"順天堂大学"
"2004-09-12","東都4部","東京都市大学",1,6,"一橋大学"
"2004-09-13","東都2部","國學院大學",1,2,"国士舘大学"
"2004-09-13","東都2部","立正大学",11,9,"拓殖大学"
"2004-09-14","東都1部","中央大学",0,8,"青山学院大学"
"2004-09-14","東都1部","亜細亜大学",8,3,"駒澤大学"
"2004-09-14","東都2部","国士舘大学",0,3,"國學院大學"
"2004-09-14","東都2部","拓殖大学",3,5,"立正大学"
"2004-09-15","東都1部","青山学院大学",2,0,"中央大学"
"2004-09-15","東都1部","駒澤大学",5,4,"亜細亜大学"
"2004-09-15","東都2部","國學院大學",2,3,"国士舘大学"
"2004-09-16","東都1部","亜細亜大学",2,5,"駒澤大学"
"2004-09-18","東都3部","大正大学",7,3,"上智大学"
"2004-09-18","東都3部","順天堂大学",3,1,"芝浦工業大学"
"2004-09-18","東都4部","成蹊大学",4,13,"一橋大学"
"2004-09-19","東都3部","上智大学",0,5,"大正大学"
"2004-09-19","東都3部","芝浦工業大学",3,11,"順天堂大学"
"2004-09-19","東都4部","一橋大学",4,5,"成蹊大学"
"2004-09-21","東都1部","中央大学",6,0,"東洋大学"
"2004-09-21","東都1部","日本大学",3,2,"亜細亜大学"
"2004-09-21","東都2部","國學院大學",8,3,"東京農業大学"
"2004-09-21","東都2部","専修大学",5,1,"立正大学"
"2004-09-22","東都1部","亜細亜大学",3,2,"日本大学"
"2004-09-22","東都1部","東洋大学",2,4,"中央大学"
"2004-09-22","東都2部","東京農業大学",11,3,"國學院大學"
"2004-09-22","東都2部","立正大学",2,4,"専修大学"
"2004-09-22","東都3部","大正大学",4,0,"東京科学大学"
"2004-09-23","東都1部","日本大学",2,1,"亜細亜大学"
"2004-09-23","東都2部","國學院大學",0,2,"東京農業大学"
"2004-09-23","東都4部","成蹊大学",2,3,"東京都市大学"
"2004-09-25","東都3部","大正大学",1,2,"学習院大学"
"2004-09-25","東都3部","芝浦工業大学",5,6,"東京科学大学"
"2004-09-26","東都3部","学習院大学",1,5,"大正大学"
"2004-09-26","東都3部","東京科学大学",8,4,"芝浦工業大学"
"2004-09-28","東都2部","専修大学",18,2,"拓殖大学"
"2004-09-28","東都2部","東京農業大学",1,4,"国士舘大学"
"2004-09-29","東都2部","国士舘大学",9,3,"東京農業大学"
"2004-09-30","東都1部","日本大学",7,3,"駒澤大学"
"2004-09-30","東都1部","東洋大学",3,4,"青山学院大学"
"2004-09-30","東都2部","拓殖大学",0,13,"専修大学"
"2004-10-01","東都1部","青山学院大学",6,7,"東洋大学"
"2004-10-01","東都1部","駒澤大学",2,0,"日本大学"
"2004-10-02","東都3部","上智大学",2,3,"東京科学大学"
"2004-10-02","東都3部","順天堂大学",6,0,"学習院大学"
"2004-10-02","東都4部","東京都市大学",2,12,"成蹊大学"
"2004-10-06","東都2部","國學院大學",5,0,"拓殖大学"
"2004-10-06","東都2部","立正大学",1,1,"国士舘大学"
"2004-10-06","東都3部","東京科学大学",0,1,"上智大学"
"2004-10-06","東都4部","成蹊大学",2,3,"東京都市大学"
"2004-10-07","東都1部","中央大学",0,2,"駒澤大学"
"2004-10-07","東都1部","亜細亜大学",3,7,"青山学院大学"
"2004-10-07","東都2部","拓殖大学",6,6,"國學院大學"
"2004-10-07","東都2部","立正大学",2,5,"国士舘大学"
"2004-10-08","東都1部","青山学院大学",7,6,"亜細亜大学"
"2004-10-08","東都2部","国士舘大学",12,6,"立正大学"
"2004-10-08","東都2部","拓殖大学",1,10,"國學院大學"
"2004-10-10","東都4部","東京都市大学",1,6,"一橋大学"
"2004-10-11","東都3部","順天堂大学",2,1,"上智大学"
"2004-10-11","東都4部","一橋大学",2,3,"東京都市大学"
"2004-10-12","東都2部","専修大学",14,1,"東京農業大学"
"2004-10-12","東都3部","上智大学",2,2,"順天堂大学"
"2004-10-13","東都1部","中央大学",2,0,"亜細亜大学"
"2004-10-13","東都1部","日本大学",7,3,"東洋大学"
"2004-10-13","東都2部","國學院大學",4,5,"立正大学"
"2004-10-13","東都2部","東京農業大学",3,5,"専修大学"
"2004-10-14","東都1部","亜細亜大学",3,7,"中央大学"
"2004-10-14","東都1部","東洋大学",2,1,"日本大学"
"2004-10-14","東都2部","立正大学",3,8,"國學院大學"
"2004-10-14","東都3部","順天堂大学",3,4,"上智大学"
"2004-10-15","東都1部","日本大学",2,0,"東洋大学"
"2004-10-15","東都2部","國學院大學",3,1,"立正大学"
"2004-10-15","東都3部","大正大学",18,4,"芝浦工業大学"
"2004-10-16","東都3部","上智大学",3,2,"東京科学大学"
"2004-10-16","東都3部","学習院大学",5,9,"順天堂大学"
"2004-10-16","東都3部","芝浦工業大学",0,15,"大正大学"
"2004-10-16","東都4部","一橋大学",5,1,"成蹊大学"
"2004-10-17","東都3部","上智大学",3,5,"順天堂大学"
"2004-10-17","東都4部","成蹊大学",2,3,"一橋大学"
"2004-10-18","東都2部","国士舘大学",2,1,"拓殖大学"
"2004-10-18","東都2部","東京農業大学",4,8,"立正大学"
"2004-10-21","東都1部","日本大学",0,5,"駒澤大学"
"2004-10-21","東都1部","東洋大学",2,0,"青山学院大学"
"2004-10-22","東都2部","拓殖大学",4,5,"国士舘大学"
"2004-10-22","東都2部","立正大学",4,5,"東京農業大学"
"2004-10-22","東都4部","成蹊大学",2,4,"一橋大学"
"2004-10-23","東都2部","東京農業大学",1,8,"立正大学"
"2004-10-23","東都3部","大正大学",6,7,"順天堂大学"
"2004-10-23","東都3部","東京科学大学",1,2,"学習院大学"
"2004-10-23","東都3部","芝浦工業大学",8,5,"上智大学"
"2004-10-23","東都4部","成蹊大学",0,1,"東京都市大学"
"2004-10-24","東都3部","上智大学",2,1,"芝浦工業大学"
"2004-10-24","東都3部","学習院大学",5,1,"東京科学大学"
"2004-10-24","東都3部","順天堂大学",3,6,"大正大学"
"2004-10-24","東都4部","東京都市大学",4,3,"一橋大学"
"2004-10-25","東都2部","専修大学",2,1,"國學院大學"
"2004-10-25","東都3部","大正大学",1,2,"順天堂大学"
"2004-10-26","東都3部","大正大学",8,8,"学習院大学"
"2004-10-26","東都3部","芝浦工業大学",2,8,"上智大学"
"2004-10-27","東都2部","國學院大學",2,5,"専修大学"
"2004-10-28","東都1部","日本大学",3,5,"中央大学"
"2004-10-28","東都1部","東洋大学",1,2,"亜細亜大学"
"2004-10-28","東都1部","青山学院大学",3,2,"駒澤大学"
"2004-10-28","東都3部","大正大学",10,1,"学習院大学"
"2004-10-29","東都1部","中央大学",1,2,"日本大学"
"2004-10-29","東都1部","亜細亜大学",3,0,"東洋大学"
"2004-10-29","東都1部","駒澤大学",2,4,"青山学院大学"
"2004-11-02","東都1部","日本大学",3,4,"中央大学"
"2004-11-04","東都1部","駒澤大学",1,2,"中央大学"
"2004-11-05","東都1部","中央大学",3,0,"駒澤大学"
"2004-11-06","東都入替戦","東洋大学",4,1,"専修大学"
"2004-11-07","東都入替戦","専修大学",2,8,"東洋大学"
"2004-11-07","東都入替戦","拓殖大学",3,4,"順天堂大学"
"2004-11-08","東都入替戦","芝浦工業大学",3,2,"一橋大学"
"2004-11-08","東都入替戦","順天堂大学",3,5,"拓殖大学"
"2004-11-09","東都入替戦","一橋大学",0,7,"芝浦工業大学"
"2004-11-10","東都入替戦","拓殖大学",3,2,"順天堂大学"
"2005-04-02","東都2部","國學院大學",5,0,"拓殖大学"
"2005-04-02","東都2部","専修大学",1,4,"立正大学"
"2005-04-02","東都3部","学習院大学",4,10,"芝浦工業大学"
"2005-04-02","東都3部","順天堂大学",5,0,"東京科学大学"
"2005-04-03","東都2部","拓殖大学",0,6,"國學院大學"
"2005-04-03","東都2部","立正大学",3,2,"専修大学"
"2005-04-03","東都3部","東京科学大学",3,4,"順天堂大学"
"2005-04-03","東都3部","芝浦工業大学",0,3,"学習院大学"
"2005-04-04","東都3部","学習院大学",8,5,"芝浦工業大学"
"2005-04-09","東都3部","上智大学",3,4,"芝浦工業大学"
"2005-04-09","東都3部","大正大学",5,0,"東京科学大学"
"2005-04-09","東都4部","一橋大学",2,3,"成蹊大学"
"2005-04-10","東都3部","東京科学大学",2,5,"大正大学"
"2005-04-10","東都3部","芝浦工業大学",10,11,"上智大学"
"2005-04-10","東都4部","成蹊大学",9,6,"一橋大学"
"2005-04-12","東都2部","国士舘大学",1,5,"立正大学"
"2005-04-13","東都1部","中央大学",6,7,"駒澤大学"
"2005-04-13","東都1部","日本大学",7,0,"東洋大学"
"2005-04-14","東都1部","東洋大学",2,0,"日本大学"
"2005-04-14","東都1部","駒澤大学",13,4,"中央大学"
"2005-04-14","東都2部","東京農業大学",8,3,"拓殖大学"
"2005-04-14","東都2部","立正大学",13,15,"国士舘大学"
"2005-04-15","東都1部","日本大学",0,3,"東洋大学"
"2005-04-15","東都2部","国士舘大学",1,8,"立正大学"
"2005-04-15","東都2部","拓殖大学",3,15,"東京農業大学"
"2005-04-16","東都3部","大正大学",14,2,"学習院大学"
"2005-04-16","東都3部","順天堂大学",4,0,"上智大学"
"2005-04-16","東都4部","東京都市大学",1,6,"成蹊大学"
